customer_id,customer_name,segment,city,state,postal_code,region,country
CL-12565,Clay Ludtke,Consumer,Reading,Pennsylvania,19601,East,United States
NC-18340,Nat Carroll,Consumer,Apple Valley,Minnesota,55124,Central,United States
KN-16450,Kean Nguyen,Corporate,Baltimore,Maryland,21215,East,United States
SC-20260,Scott Cohen,Corporate,Corpus Christi,Texas,78415,Central,United States
AM-10705,Anne McFarland,Consumer,Las Vegas,Nevada,89115,West,United States
RA-19945,Ryan Akin,Consumer,Cleveland,Ohio,44105,East,United States
MM-17260,Magdelene Morse,Consumer,Seattle,Washington,98105,West,United States
BN-11470,Brad Norvell,Corporate,Chicago,Illinois,60623,Central,United States
JB-16045,Julia Barnett,Home Office,Columbus,Ohio,43229,East,United States
DB-13615,Doug Bickford,Consumer,Tucson,Arizona,85705,West,United States
JB-16045,Julia Barnett,Home Office,Philadelphia,Pennsylvania,19120,East,United States
AH-10075,Adam Hart,Corporate,Cranston,Rhode Island,2920,East,United States
AI-10855,Arianne Irving,Consumer,San Francisco,California,94122,West,United States
TH-21115,Thea Hudgings,Corporate,Houston,Texas,77070,Central,United States
JE-15610,Jim Epp,Corporate,Los Angeles,California,90049,West,United States
TH-21235,Tiffany House,Corporate,Chicago,Illinois,60653,Central,United States
JE-15715,Joe Elijah,Consumer,Houston,Texas,77070,Central,United States
AT-10735,Annie Thurman,Consumer,Bristol,Connecticut,6010,East,United States
JH-15820,John Huston,Consumer,Holland,Michigan,49423,Central,United States
DR-12940,Daniel Raglin,Home Office,Albuquerque,New Mexico,87105,West,United States
AB-10165,Alan Barnes,Consumer,Louisville,Colorado,80027,West,United States
MC-18100,Mick Crebagga,Consumer,New York City,New York,10024,East,United States
IG-15085,Ivan Gibson,Consumer,Norwich,Connecticut,6360,East,United States
FH-14275,Frank Hawley,Corporate,San Francisco,California,94122,West,United States
AS-10285,Alejandro Savely,Corporate,Noblesville,Indiana,46060,Central,United States
PN-18775,Parhena Norris,Home Office,Clarksville,Tennessee,37042,South,United States
GM-14500,Gene McClure,Consumer,Hollywood,Florida,33021,South,United States
NC-18625,Noah Childs,Corporate,York,Pennsylvania,17403,East,United States
TW-21025,Tamara Willingham,Home Office,Mesa,Arizona,85204,West,United States
BF-11020,Barry Französisch,Corporate,New York City,New York,10024,East,United States
TT-21460,Tonja Turnell,Home Office,San Francisco,California,94110,West,United States
SW-20245,Scot Wooten,Consumer,Los Angeles,California,90036,West,United States
PG-18820,Patrick Gardner,Consumer,Omaha,Nebraska,68104,Central,United States
DP-13390,Dennis Pardue,Home Office,Philadelphia,Pennsylvania,19120,East,United States
DJ-13510,Don Jones,Corporate,New York City,New York,10024,East,United States
EN-13780,Edward Nazzal,Consumer,Grand Rapids,Michigan,49505,Central,United States
PB-19150,Philip Brown,Consumer,Seattle,Washington,98115,West,United States
BD-11560,Brendan Dodson,Home Office,Fresno,California,93727,West,United States
SE-20110,Sanjit Engle,Consumer,Arlington,Virginia,22204,South,United States
AT-10735,Annie Thurman,Consumer,Los Angeles,California,90049,West,United States
CC-12685,Craig Carroll,Consumer,Lubbock,Texas,79424,Central,United States
AS-10225,Alan Schoenberger,Corporate,Longmont,Colorado,80501,West,United States
AB-10150,Aimee Bixby,Consumer,Yonkers,New York,10701,East,United States
DH-13075,Dave Hallsten,Corporate,Los Angeles,California,90045,West,United States
SR-20740,Steven Roelle,Home Office,Los Angeles,California,90049,West,United States
NR-18550,Nick Radford,Consumer,Amarillo,Texas,79109,Central,United States
SJ-20125,Sanjit Jacobs,Home Office,Dallas,Texas,75217,Central,United States
LC-16885,Lena Creighton,Consumer,New York City,New York,10035,East,United States
NS-18640,Noel Staavos,Corporate,Houston,Texas,77041,Central,United States
NS-18640,Noel Staavos,Corporate,Orlando,Florida,32839,South,United States
HG-14965,Henry Goldwyn,Corporate,Florence,Kentucky,41042,South,United States
SF-20200,Sarah Foster,Consumer,New York City,New York,10009,East,United States
EM-14065,Erin Mull,Consumer,Frisco,Texas,75034,Central,United States
DO-13645,Doug O'Connell,Consumer,Paterson,New Jersey,7501,East,United States
MY-18295,Muhammed Yedwab,Corporate,Milwaukee,Wisconsin,53209,Central,United States
DB-13615,Doug Bickford,Consumer,San Francisco,California,94109,West,United States
SP-20920,Susan Pistek,Consumer,Columbus,Ohio,43229,East,United States
ME-17320,Maria Etezadi,Home Office,Los Angeles,California,90008,West,United States
BS-11755,Bruce Stewart,Consumer,Detroit,Michigan,48227,Central,United States
KS-16300,Karen Seio,Corporate,Columbus,Georgia,31907,South,United States
CC-12475,Cindy Chapman,Consumer,San Francisco,California,94122,West,United States
HD-14785,Harold Dahlen,Home Office,Philadelphia,Pennsylvania,19143,East,United States
KB-16315,Karl Braun,Consumer,Los Angeles,California,90008,West,United States
HR-14830,Harold Ryan,Corporate,Philadelphia,Pennsylvania,19140,East,United States
TB-21625,Trudy Brown,Consumer,New York City,New York,10035,East,United States
DS-13180,David Smith,Corporate,Columbus,Georgia,31907,South,United States
GB-14530,George Bell,Corporate,Aurora,Colorado,80013,West,United States
VB-21745,Victoria Brennan,Corporate,Houston,Texas,77041,Central,United States
MC-17425,Mark Cousins,Corporate,Chicago,Illinois,60623,Central,United States
CB-12025,Cassandra Brandow,Consumer,Decatur,Alabama,35601,South,United States
PM-18940,Paul MacIntyre,Consumer,Springfield,Virginia,22153,South,United States
DC-13285,Debra Catini,Consumer,Plantation,Florida,33317,South,United States
LA-16780,Laura Armstrong,Corporate,Houston,Texas,77041,Central,United States
DJ-13420,Denny Joy,Corporate,Milwaukee,Wisconsin,53209,Central,United States
MH-18115,Mick Hernandez,Home Office,Sanford,Florida,32771,South,United States
BG-11035,Barry Gonzalez,Consumer,The Colony,Texas,75056,Central,United States
SV-20365,Seth Vernon,Consumer,Troy,Ohio,45373,East,United States
DP-13105,Dave Poirier,Corporate,Hempstead,New York,11550,East,United States
SR-20740,Steven Roelle,Home Office,Dallas,Texas,75081,Central,United States
BT-11680,Brian Thompson,Consumer,Houston,Texas,77041,Central,United States
JK-15640,Jim Kriz,Home Office,San Francisco,California,94110,West,United States
ST-20530,Shui Tom,Consumer,Port Saint Lucie,Florida,34952,South,United States
TS-21505,Tony Sayre,Consumer,Concord,New Hampshire,3301,East,United States
CM-12190,Charlotte Melton,Consumer,Rochester,Minnesota,55901,Central,United States
MC-17590,Matt Collister,Corporate,San Marcos,Texas,78666,Central,United States
MH-17440,Mark Haberlin,Corporate,Escondido,California,92025,West,United States
RD-19720,Roger Demir,Consumer,Philadelphia,Pennsylvania,19134,East,United States
KB-16240,Karen Bern,Corporate,Los Angeles,California,90049,West,United States
FC-14335,Fred Chung,Corporate,Philadelphia,Pennsylvania,19140,East,United States
BD-11770,Bryan Davis,Consumer,Philadelphia,Pennsylvania,19120,East,United States
FH-14365,Fred Hopkins,Corporate,Hempstead,New York,11550,East,United States
SO-20335,Sean O'Donnell,Consumer,Greeley,Colorado,80634,West,United States
PM-19135,Peter McVee,Home Office,Jacksonville,Florida,32216,South,United States
GD-14590,Giulietta Dortch,Corporate,Arlington,Virginia,22204,South,United States
PA-19060,Pete Armstrong,Home Office,San Francisco,California,94122,West,United States
LS-17200,Luke Schmidt,Corporate,Fresno,California,93727,West,United States
JL-15175,James Lanier,Home Office,Reno,Nevada,89502,West,United States
CA-12310,Christine Abelman,Corporate,San Antonio,Texas,78207,Central,United States
CM-12160,Charles McCrossin,Consumer,New Bedford,Massachusetts,2740,East,United States
BT-11440,Bobby Trafton,Consumer,New York City,New York,10035,East,United States
SE-20110,Sanjit Engle,Consumer,Oxnard,California,93030,West,United States
HG-14965,Henry Goldwyn,Corporate,Los Angeles,California,90036,West,United States
PF-19165,Philip Fox,Consumer,Oakland,California,94601,West,United States
BD-11770,Bryan Davis,Consumer,Edmonds,Washington,98026,West,United States
BT-11395,Bill Tyler,Corporate,Los Angeles,California,90004,West,United States
EM-14095,Eudokia Martin,Corporate,New York City,New York,10024,East,United States
LC-17050,Liz Carlisle,Consumer,Dallas,Texas,75217,Central,United States
FH-14275,Frank Hawley,Corporate,Franklin,Tennessee,37064,South,United States
CM-12235,Chris McAfee,Consumer,Phoenix,Arizona,85023,West,United States
FM-14380,Fred McMath,Consumer,Miami,Florida,33178,South,United States
HG-14965,Henry Goldwyn,Corporate,Colorado Springs,Colorado,80906,West,United States
AG-10525,Andy Gerbode,Corporate,New York City,New York,10011,East,United States
OT-18730,Olvera Toch,Consumer,Bethlehem,Pennsylvania,18018,East,United States
SV-20365,Seth Vernon,Consumer,Philadelphia,Pennsylvania,19140,East,United States
JM-16195,Justin MacKendrick,Consumer,Louisville,Kentucky,40214,South,United States
HM-14980,Henry MacAllister,Consumer,Seattle,Washington,98105,West,United States
PO-19180,Philisse Overcash,Home Office,Kenosha,Wisconsin,53142,Central,United States
KC-16675,Kimberly Carter,Corporate,Henderson,Kentucky,42420,South,United States
DB-13120,David Bremer,Corporate,Dallas,Texas,75217,Central,United States
SV-20935,Susan Vittorini,Consumer,Peoria,Arizona,85345,West,United States
NS-18640,Noel Staavos,Corporate,Jacksonville,North Carolina,28540,South,United States
MH-17455,Mark Hamilton,Consumer,Los Angeles,California,90032,West,United States
RR-19525,Rick Reed,Corporate,Nashville,Tennessee,37211,South,United States
RH-19555,Ritsa Hightower,Consumer,Charlotte,North Carolina,28205,South,United States
RP-19390,Resi Pölking,Consumer,Seattle,Washington,98103,West,United States
KB-16600,Ken Brennan,Corporate,Chicago,Illinois,60623,Central,United States
MH-17620,Matt Hagelstein,Corporate,Cincinnati,Ohio,45231,East,United States
HZ-14950,Henia Zydlo,Consumer,Fort Lauderdale,Florida,33311,South,United States
JG-15160,James Galang,Consumer,Houston,Texas,77041,Central,United States
AB-10165,Alan Barnes,Consumer,Lakewood,California,90712,West,United States
HJ-14875,Heather Jas,Home Office,San Francisco,California,94122,West,United States
CJ-11875,Carl Jackson,Corporate,Philadelphia,Pennsylvania,19140,East,United States
ED-13885,Emily Ducich,Home Office,Seattle,Washington,98115,West,United States
KB-16315,Karl Braun,Consumer,Cleveland,Ohio,44105,East,United States
JS-16030,Joy Smith,Consumer,Decatur,Illinois,62521,Central,United States
PO-18850,Patrick O'Brill,Consumer,Mansfield,Texas,76063,Central,United States
RD-19810,Ross DeVincentis,Home Office,Houston,Texas,77070,Central,United States
JD-15895,Jonathan Doherty,Corporate,Richmond,Virginia,23223,South,United States
SR-20740,Steven Roelle,Home Office,Arlington,Virginia,22204,South,United States
TZ-21580,Tracy Zic,Consumer,San Francisco,California,94122,West,United States
TN-21040,Tanja Norvell,Home Office,San Diego,California,92024,West,United States
PW-19030,Pauline Webber,Corporate,Watertown,New York,13601,East,United States
AH-10075,Adam Hart,Corporate,Los Angeles,California,90036,West,United States
AY-10555,Andy Yotov,Corporate,Philadelphia,Pennsylvania,19140,East,United States
SP-20650,Stephanie Phelps,Corporate,Akron,Ohio,44312,East,United States
ED-13885,Emily Ducich,Home Office,San Francisco,California,94110,West,United States
CR-12625,Corey Roper,Home Office,Grand Rapids,Michigan,49505,Central,United States
CS-12400,Christopher Schild,Home Office,San Francisco,California,94109,West,United States
TS-21205,Thomas Seio,Corporate,Nashville,Tennessee,37211,South,United States
RP-19390,Resi Pölking,Consumer,Philadelphia,Pennsylvania,19120,East,United States
NF-18475,Neil Französisch,Home Office,Reno,Nevada,89502,West,United States
PP-18955,Paul Prost,Home Office,New York City,New York,10009,East,United States
JD-16150,Justin Deggeller,Corporate,Los Angeles,California,90008,West,United States
EJ-14155,Eva Jacobs,Consumer,San Diego,California,92037,West,United States
PW-19240,Pierre Wener,Consumer,San Francisco,California,94110,West,United States
TS-21430,Tom Stivers,Corporate,San Diego,California,92105,West,United States
BM-11650,Brian Moss,Corporate,Elyria,Ohio,44035,East,United States
AW-10930,Arthur Wiediger,Home Office,Houston,Texas,77070,Central,United States
MH-17290,Marc Harrigan,Home Office,Miami,Florida,33178,South,United States
SW-20275,Scott Williamson,Consumer,Seattle,Washington,98115,West,United States
SP-20860,Sung Pak,Corporate,Murfreesboro,Tennessee,37130,South,United States
SC-20695,Steve Chapman,Corporate,Saint Louis,Missouri,63116,Central,United States
PW-19030,Pauline Webber,Corporate,Seattle,Washington,98105,West,United States
CS-12250,Chris Selesnick,Corporate,New York City,New York,10024,East,United States
RP-19855,Roy Phan,Corporate,Woodbury,Minnesota,55125,Central,United States
CS-12175,Charles Sheldon,Corporate,Chattanooga,Tennessee,37421,South,United States
MJ-17740,Max Jones,Consumer,Philadelphia,Pennsylvania,19140,East,United States
JG-15160,James Galang,Consumer,Lafayette,Louisiana,70506,South,United States
AG-10765,Anthony Garverick,Home Office,Lawrence,Indiana,46226,Central,United States
CK-12205,Chloris Kastensmidt,Consumer,Hillsboro,Oregon,97123,West,United States
HD-14785,Harold Dahlen,Home Office,Cambridge,Massachusetts,2138,East,United States
BO-11350,Bill Overfelt,Corporate,San Diego,California,92105,West,United States
LC-16885,Lena Creighton,Consumer,New York City,New York,10009,East,United States
RB-19465,Rick Bensley,Home Office,Tallahassee,Florida,32303,South,United States
JD-16015,Joy Daniels,Consumer,Toledo,Ohio,43615,East,United States
MF-17665,Maureen Fritzler,Corporate,Columbia,Maryland,21044,East,United States
BF-11170,Ben Ferrer,Home Office,Atlanta,Georgia,30318,South,United States
FO-14305,Frank Olsen,Consumer,Sacramento,California,95823,West,United States
BB-11545,Brenda Bowman,Corporate,Fort Worth,Texas,76106,Central,United States
IL-15100,Ivan Liston,Consumer,Columbus,Ohio,43229,East,United States
PO-19180,Philisse Overcash,Home Office,Louisville,Colorado,80027,West,United States
DB-13555,Dorothy Badders,Corporate,Raleigh,North Carolina,27604,South,United States
LC-16960,Lindsay Castell,Home Office,New York City,New York,10024,East,United States
MP-18175,Mike Pelletier,Home Office,Chicago,Illinois,60623,Central,United States
EA-14035,Erin Ashbrook,Corporate,Huntsville,Texas,77340,Central,United States
BM-11785,Bryan Mills,Consumer,Salem,Oregon,97301,West,United States
CM-12715,Craig Molinari,Corporate,Houston,Texas,77070,Central,United States
JD-16150,Justin Deggeller,Corporate,Twin Falls,Idaho,83301,West,United States
AS-10630,Ann Steele,Home Office,Knoxville,Tennessee,37918,South,United States
CM-11815,Candace McMahon,Corporate,Phoenix,Arizona,85023,West,United States
JE-15715,Joe Elijah,Consumer,Monroe,North Carolina,28110,South,United States
AG-10525,Andy Gerbode,Corporate,Richmond,Virginia,23223,South,United States
BP-11095,Bart Pistole,Corporate,Los Angeles,California,90008,West,United States
MJ-17740,Max Jones,Consumer,Orem,Utah,84057,West,United States
VM-21685,Valerie Mitchum,Home Office,Burlington,Vermont,5408,East,United States
KT-16480,Kean Thornton,Consumer,Philadelphia,Pennsylvania,19134,East,United States
CS-12250,Chris Selesnick,Corporate,Chicago,Illinois,60623,Central,United States
AB-10015,Aaron Bergman,Consumer,Oklahoma City,Oklahoma,73120,Central,United States
AH-10030,Aaron Hawkins,Corporate,New York City,New York,10035,East,United States
DO-13435,Denny Ordway,Consumer,Salt Lake City,Utah,84106,West,United States
MC-17590,Matt Collister,Corporate,Utica,New York,13501,East,United States
JF-15190,Jamie Frazer,Consumer,Philadelphia,Pennsylvania,19134,East,United States
SM-20950,Suzanne McNair,Corporate,Los Angeles,California,90004,West,United States
SP-20650,Stephanie Phelps,Corporate,Jackson,Michigan,49201,Central,United States
